,stabilizer.yaw,stateEstimate.vx,stateEstimate.vy,stateEstimate.vz,time,stateEstimate.x,stateEstimate.y,stateEstimate.z
242,90.18827056884766,0.08015309274196625,0.07826198637485504,-0.05572152137756348,30108,,,
243,,,,,30109,1.919402003288269,3.8304696083068848,1.0632596015930176
244,90.1686019897461,0.06886128336191177,0.08047007769346237,-0.04854820296168327,30208,,,
245,,,,,30209,1.9226070642471313,3.824077844619751,1.0518437623977661
246,90.17906951904297,0.063524529337883,0.09428250044584274,-0.0340442955493927,30308,,,
247,,,,,30309,1.9272300004959106,3.8210864067077637,1.0422446727752686
248,90.15082550048828,0.06639572232961655,0.11167904734611511,-0.018055619671940804,30408,,,
249,,,,,30409,1.9361865520477295,3.822460651397705,1.0370726585388184
250,90.07024383544922,0.06924903392791748,0.12969450652599335,-0.0324549600481987,30508,,,
251,,,,,30509,1.9439769983291626,3.828400135040283,1.0328434705734253
252,90.1089096069336,0.06907792389392853,0.1466970443725586,-0.0357171893119812,30608,,,
253,,,,,30609,1.9525814056396484,3.838493585586548,1.0281145572662354
254,90.33851623535156,0.06744012236595154,0.15772072970867157,-0.03185039758682251,30708,,,
255,,,,,30709,1.9592180252075195,3.849914073944092,1.0232553482055664
256,90.43463134765625,0.06497643142938614,0.16354939341545105,-0.025912294164299965,30808,,,
257,,,,,30809,1.9683464765548706,3.8676071166992188,1.0182939767837524
258,90.52149963378906,0.05916331335902214,0.1590578854084015,-0.005708673503249884,30908,,,
259,,,,,30909,1.978725552558899,3.883957862854004,1.0156033039093018
260,90.63738250732422,0.051481571048498154,0.15025733411312103,-0.0033605364151299,31008,,,
261,,,,,31009,1.989611268043518,3.899352788925171,1.0131667852401733
262,90.60115051269531,0.04289359599351883,0.1380225569009781,0.0035629940684884787,31108,,,
263,,,,,31109,1.9991443157196045,3.9166579246520996,1.0122638940811157
264,90.49755096435547,0.03392016142606735,0.12013770639896393,-0.005860920064151287,31208,,,
265,,,,,31209,2.0079052448272705,3.928208112716675,1.0085320472717285
266,90.36073303222656,0.03217887878417969,0.10457655787467957,-0.06497016549110413,31308,,,
267,,,,,31309,2.0211427211761475,3.9376115798950195,0.9993041753768921
268,90.00282287597656,0.030225632712244987,0.0845126360654831,-0.26000386476516724,31408,,,
269,,,,,31409,2.0290584564208984,3.9442591667175293,0.97603440284729
270,89.52143859863281,0.025647705420851707,0.05961306765675545,-0.4578198790550232,31508,,,
271,,,,,31509,2.039138078689575,3.9473278522491455,0.9301140904426575
272,89.2632827758789,0.016970621421933174,0.03532964363694191,-0.5521020293235779,31608,,,
273,,,,,31609,2.048042058944702,3.9439985752105713,0.865265429019928
274,89.00422668457031,0.007422962691634893,0.02021133527159691,-0.5519089102745056,31708,,,
275,,,,,31709,2.0564472675323486,3.939326763153076,0.7884650230407715
276,88.72500610351562,-0.006209422368556261,0.014886446297168732,-0.5200996398925781,31808,,,
277,,,,,31809,2.063626766204834,3.930488348007202,0.7156128883361816
278,88.52766418457031,0.011308667249977589,0.03309867903590202,-0.4626060426235199,31908,,,
279,,,,,31909,2.095865488052368,3.9377999305725098,0.6618266105651855
280,88.54058074951172,-0.0033580244053155184,0.06133422255516052,-0.3928370177745819,32008,,,
281,,,,,32009,2.1052236557006836,3.951131582260132,0.6152124404907227
282,88.39256286621094,-0.03702549263834953,0.074917271733284,-0.346373587846756,32108,,,
283,,,,,32109,2.094952344894409,3.9621899127960205,0.5738239288330078
284,88.36060333251953,-0.0758904293179512,0.07333239912986755,-0.31221282482147217,32208,,,
285,,,,,32209,2.0742690563201904,3.9716124534606934,0.5431774854660034
286,88.37750244140625,-0.09124386310577393,0.0545085109770298,-0.29221832752227783,32308,,,
287,,,,,32309,2.066580057144165,3.9727461338043213,0.5056803226470947
288,88.25321197509766,-0.09566356986761093,0.03509625792503357,-0.2825603187084198,32408,,,
289,,,,,32409,2.055999994277954,3.972761392593384,0.4759531021118164
290,88.26689910888672,-0.08190029859542847,0.01783943548798561,-0.29503893852233887,32508,,,
291,,,,,32509,2.0507850646972656,3.9705047607421875,0.4435688257217407
292,88.330810546875,-0.08090266585350037,0.016457943245768547,-0.2728258967399597,32608,,,
293,,,,,32609,2.033499240875244,3.9750356674194336,0.42452558875083923
294,88.43102264404297,-0.10183656960725784,0.0299439188092947,-0.2325519621372223,32708,,,
295,,,,,32709,1.9966061115264893,3.9864914417266846,0.4233362078666687
296,88.5460205078125,-0.11425907164812088,0.04574498534202576,-0.2010149508714676,32808,,,
297,,,,,32809,1.9640873670578003,3.9984843730926514,0.4250008463859558
298,88.6955795288086,-0.07967694848775864,0.03832578286528587,-0.19544072449207306,32908,,,
299,,,,,32909,1.9581280946731567,4.0002641677856445,0.4118834137916565
300,88.6556167602539,-0.045899588614702225,0.018440784886479378,-0.19609619677066803,33008,,,
301,,,,,33009,1.947581171989441,4.000665664672852,0.4062563478946686
302,88.62102508544922,-0.0052515617571771145,-0.006734224036335945,-0.20825554430484772,33108,,,
303,,,,,33109,1.9445042610168457,3.992719888687134,0.39405691623687744
304,88.4766616821289,0.022862805053591728,-0.01582738757133484,-0.2067529261112213,33208,,,
305,,,,,33209,1.9379019737243652,3.9871644973754883,0.3839467465877533
306,88.50389862060547,0.04556995630264282,-0.015258419327437878,-0.18495634198188782,33308,,,
307,,,,,33309,1.9449659585952759,3.979308605194092,0.3626037836074829
308,88.42190551757812,0.06443586200475693,-0.01375625655055046,-0.17564117908477783,33408,,,
309,,,,,33409,1.9478157758712769,3.9736337661743164,0.3502426743507385
310,88.44564819335938,0.06399991363286972,-0.005528988782316446,-0.16470685601234436,33508,,,
311,,,,,33509,1.951647400856018,3.9680685997009277,0.33934739232063293
